,p0_is_free,p1_is_free,p2_is_free,stack_size
20772,True,True,False,3255
20773,True,True,False,3255
20774,True,True,True,3255
20775,True,True,False,3254
20776,False,True,False,3253
20777,False,False,False,3252
20778,False,False,False,3252
20779,False,False,False,3252
20780,False,False,True,3252
20781,False,False,True,3252
20782,False,False,True,3252
20783,False,False,True,3252
20784,False,False,True,3252
20785,True,True,True,3252
20786,False,True,True,3251
20787,False,False,True,3250
20788,False,False,True,3250
20789,False,False,True,3250
20790,False,False,True,3250
20791,True,False,True,3250
20792,True,False,True,3250
20793,True,True,True,3250
20794,True,False,True,3249
20795,True,False,False,3248
20796,True,False,False,3248
20797,True,False,False,3248
20798,True,False,False,3248
20799,True,True,False,3248
20800,True,False,False,3247
20801,False,False,False,3246
20802,False,False,False,3246
20803,True,True,False,3246
20804,False,True,True,3245
20805,True,True,True,3245
20806,False,True,True,3244
20807,False,False,True,3243
20808,False,False,True,3243
20809,False,False,True,3243
20810,False,False,True,3243
20811,False,False,True,3243
20812,False,True,True,3243
20813,True,False,True,3242
20814,True,False,True,3242
20815,True,False,True,3242
20816,True,False,True,3242
20817,True,True,True,3242
20818,True,False,True,3241
20819,True,False,True,3241
20820,True,False,True,3241
20821,True,False,True,3241
20822,True,False,True,3241
20823,True,False,True,3241
20824,True,True,True,3241
20825,True,False,True,3240
20826,False,False,True,3239
20827,True,True,True,3239
20828,False,True,True,3238
20829,False,True,False,3237
20830,False,True,False,3237
20831,False,True,False,3237
20832,False,True,False,3237
20833,False,True,False,3237
20834,True,True,False,3237
20835,False,True,False,3236
20836,True,False,False,3235
20837,False,False,True,3234
20838,True,False,True,3234
20839,True,False,True,3234
20840,True,False,True,3234
20841,True,True,True,3234
20842,True,False,True,3233
20843,True,False,True,3233
20844,True,False,True,3233
20845,True,False,True,3233
20846,True,True,True,3233
20847,True,False,True,3232
20848,True,False,True,3232
20849,True,False,True,3232
20850,True,False,True,3232
20851,True,False,True,3232
20852,True,True,True,3232
20853,True,False,True,3231
20854,True,False,False,3230
20855,True,False,False,3230
20856,True,False,False,3230
20857,True,False,False,3230
20858,True,False,False,3230
20859,True,False,False,3230
20860,True,False,False,3230
20861,True,False,True,3230
20862,True,True,False,3229
20863,True,True,False,3229
20864,True,True,False,3229
20865,True,True,False,3229
20866,True,True,True,3229
20867,True,True,False,3228
20868,True,False,False,3227
20869,True,False,False,3227
20870,True,False,False,3227
20871,True,False,False,3227
20872,True,False,False,3227
20873,True,False,True,3227
20874,True,False,True,3227
20875,True,False,True,3227
20876,True,True,True,3227
20877,True,False,True,3226
20878,True,False,False,3225
20879,True,False,False,3225
20880,True,True,False,3225
20881,True,False,False,3224
20882,True,False,False,3224
20883,True,False,False,3224
20884,True,False,True,3224
20885,True,False,False,3223
20886,True,False,False,3223
20887,True,False,False,3223
20888,True,False,False,3223
20889,True,True,False,3223
20890,True,True,False,3223
20891,True,True,False,3223
20892,True,True,False,3223
20893,True,True,True,3223
20894,True,True,False,3222
20895,False,True,False,3221
20896,True,False,False,3220
20897,True,False,False,3220
20898,True,False,False,3220
20899,True,True,False,3220
20900,True,True,False,3220
20901,True,True,False,3220
20902,True,True,True,3220
20903,True,True,False,3219
20904,True,True,True,3219
20905,True,True,False,3218
20906,True,False,True,3217
20907,True,False,False,3216
20908,True,False,True,3216
20909,True,False,False,3215
20910,True,True,False,3215
20911,True,False,False,3214
20912,True,False,False,3214
20913,True,False,False,3214
20914,True,False,False,3214
20915,True,False,False,3214
20916,True,False,False,3214
20917,True,False,True,3214
20918,True,False,True,3214
20919,True,True,True,3214
20920,True,False,True,3213
20921,True,False,True,3213
20922,True,False,True,3213
20923,True,False,True,3213
20924,True,False,True,3213
20925,True,False,True,3213
20926,True,False,True,3213
20927,True,False,True,3213
20928,True,True,True,3213
20929,True,False,True,3212
20930,False,False,True,3211
20931,True,False,True,3211
20932,True,False,True,3211
20933,True,True,True,3211
20934,True,False,True,3210
20935,True,False,True,3210
20936,True,False,True,3210
20937,True,False,True,3210
20938,True,False,True,3210
20939,True,False,True,3210
20940,True,True,True,3210
20941,True,False,True,3209
20942,False,True,True,3208
20943,False,True,False,3207
20944,False,True,False,3207
20945,False,True,False,3207
20946,False,True,True,3207
20947,False,True,False,3206
20948,False,True,False,3206
20949,False,True,False,3206
20950,False,True,False,3206
20951,True,True,False,3206
20952,True,True,False,3206
20953,True,True,True,3206
20954,True,True,False,3205
20955,False,True,False,3204
20956,False,False,False,3203
20957,False,False,False,3203
20958,False,True,False,3203
20959,False,False,False,3202
20960,False,False,False,3202
20961,False,False,False,3202
20962,True,False,True,3202
20963,True,False,True,3202
20964,True,False,True,3202
20965,True,False,True,3202
20966,True,True,True,3202
20967,True,False,True,3201
20968,True,False,False,3200
20969,True,False,False,3200
20970,True,True,False,3200
20971,True,False,False,3199
20972,True,False,False,3199
20973,True,False,True,3199
20974,True,False,True,3199
20975,True,True,True,3199
20976,True,False,True,3198
20977,False,False,True,3197
20978,False,False,False,3196
20979,False,False,False,3196
20980,False,False,False,3196
20981,False,False,False,3196
20982,True,False,False,3196
20983,True,True,False,3196
20984,True,True,True,3196
20985,True,True,False,3195
20986,True,False,False,3194
20987,True,True,False,3194
20988,True,False,False,3193
20989,True,False,False,3193
20990,True,False,True,3193
20991,True,False,True,3193
20992,True,False,True,3193
20993,True,False,True,3193
20994,True,False,True,3193
20995,True,False,True,3193
20996,True,False,True,3193
20997,True,True,True,3193
20998,True,False,True,3192
20999,False,False,True,3191
21000,False,False,False,3190
21001,False,False,True,3190
21002,False,True,True,3190
21003,False,True,True,3190
21004,False,True,True,3190
21005,False,True,True,3190
21006,True,True,True,3190
21007,False,True,True,3189
21008,False,True,True,3189
21009,False,True,True,3189
21010,False,True,True,3189
21011,False,True,True,3189
21012,False,True,True,3189
21013,False,True,True,3189
21014,False,True,True,3189
21015,False,True,True,3189
21016,True,True,True,3189
21017,False,True,True,3188
21018,False,True,False,3187
21019,False,False,False,3186
21020,False,False,False,3186
21021,True,False,False,3186
21022,True,False,False,3186
21023,True,False,False,3186
21024,True,False,True,3186
21025,True,False,False,3185
21026,True,True,False,3185
21027,True,True,False,3185
21028,True,True,False,3185
21029,True,True,False,3185
21030,True,True,False,3185
21031,True,True,True,3185
21032,True,True,False,3184
21033,False,True,False,3183
21034,False,True,False,3183
21035,False,True,False,3183
21036,False,True,False,3183
21037,True,True,True,3183
21038,False,True,True,3182
21039,True,True,True,3182
21040,False,True,True,3181
21041,True,False,True,3180
21042,True,False,False,3179
21043,False,False,False,3178
21044,False,False,False,3178
21045,False,False,True,3178
21046,False,False,True,3178
21047,False,True,True,3178
21048,False,True,True,3178
21049,False,True,True,3178
21050,False,True,True,3178
21051,False,True,True,3178
21052,True,True,True,3178
21053,False,True,True,3177
21054,False,True,False,3176
21055,False,True,False,3176
21056,True,True,False,3176
21057,True,True,True,3176
21058,True,True,False,3175
21059,True,True,False,3175
21060,True,True,False,3175
21061,True,True,False,3175
21062,True,True,False,3175
21063,True,True,False,3175
21064,True,True,False,3175
21065,True,True,True,3175
21066,True,True,False,3174
21067,True,False,False,3173
21068,False,False,False,3172
21069,False,False,False,3172
21070,False,False,False,3172
21071,True,False,False,3172
21072,False,False,False,3171
21073,True,False,False,3171
21074,True,True,False,3171
21075,True,False,True,3170
21076,True,False,False,3169
21077,True,False,False,3169
21078,True,False,False,3169
21079,True,False,False,3169
21080,True,True,False,3169
21081,True,False,False,3168
21082,True,True,False,3168
21083,True,False,False,3167
21084,True,False,True,3167
21085,True,False,True,3167
21086,True,True,True,3167
21087,True,False,True,3166
21088,False,False,True,3165
21089,False,False,True,3165
21090,False,False,True,3165
21091,False,True,True,3165
21092,False,True,True,3165
21093,False,True,True,3165
21094,False,True,True,3165
21095,False,True,True,3165
21096,False,True,True,3165
21097,True,True,True,3165
21098,False,True,True,3164
21099,False,True,True,3164
21100,True,True,True,3164
21101,False,True,True,3163
21102,False,False,True,3162
21103,True,False,False,3161
21104,True,False,False,3161
21105,True,True,False,3161
21106,True,True,False,3161
21107,True,True,False,3161
21108,True,True,False,3161
21109,True,True,False,3161
21110,True,True,False,3161
21111,True,True,True,3161
21112,True,True,False,3160
21113,False,True,False,3159
21114,False,True,False,3159
21115,True,True,False,3159
21116,False,True,False,3158
21117,False,False,False,3157
21118,False,False,False,3157
21119,True,False,False,3157
21120,True,True,True,3157
21121,True,True,False,3156
21122,False,True,False,3155
21123,True,True,False,3155
21124,True,True,False,3155
21125,True,True,True,3155
21126,True,True,False,3154
21127,False,True,False,3153
21128,False,True,False,3153
21129,True,True,True,3153
21130,True,True,False,3152
21131,True,False,False,3151
21132,False,False,False,3150
21133,False,False,False,3150
21134,False,False,False,3150
21135,False,False,False,3150
21136,False,False,False,3150
21137,False,False,False,3150
21138,True,False,False,3150
21139,True,True,True,3150
21140,True,False,True,3149
21141,True,False,True,3149
21142,True,False,True,3149
21143,True,True,True,3149
21144,True,False,True,3148
21145,True,False,True,3148
21146,True,False,True,3148
21147,True,False,True,3148
21148,True,False,True,3148
21149,True,False,True,3148
21150,True,False,True,3148
21151,True,False,True,3148
21152,True,False,True,3148
21153,True,True,True,3148
21154,True,False,True,3147
21155,True,False,False,3146
21156,False,False,False,3145
21157,False,False,False,3145
21158,False,False,False,3145
21159,False,False,False,3145
21160,False,False,True,3145
21161,False,False,True,3145
21162,True,True,True,3145
21163,True,False,True,3144
21164,True,False,False,3143
21165,True,False,False,3143
21166,True,True,False,3143
21167,True,False,False,3142
21168,False,False,True,3141
21169,False,False,True,3141
21170,False,False,True,3141
21171,False,False,True,3141
21172,False,False,True,3141
21173,False,False,True,3141
21174,False,True,True,3141
21175,False,False,True,3140
21176,True,False,True,3140
21177,False,False,True,3139
21178,False,False,False,3138
21179,False,False,False,3138
21180,True,False,False,3138
21181,False,False,False,3137
21182,False,True,False,3137
21183,False,True,False,3137
21184,False,True,False,3137
21185,False,True,True,3137
21186,False,True,False,3136
21187,False,True,False,3136
21188,False,True,True,3136
21189,True,True,True,3136
21190,False,True,True,3135
21191,False,True,True,3135
21192,True,True,True,3135
21193,False,True,True,3134
21194,False,True,False,3133
21195,False,True,False,3133
21196,False,True,False,3133
21197,False,True,False,3133
21198,False,True,True,3133
21199,True,True,True,3133
21200,False,True,True,3132
21201,False,False,True,3131
21202,False,False,True,3131
21203,False,False,True,3131
21204,False,False,True,3131
21205,True,True,True,3131
21206,True,False,True,3130
21207,False,False,True,3129
21208,False,False,True,3129
21209,False,False,True,3129
21210,False,False,True,3129
21211,False,False,True,3129
21212,True,False,True,3129
21213,False,True,True,3128
21214,False,True,True,3128
21215,False,True,True,3128
21216,False,True,True,3128
21217,False,True,True,3128
21218,False,True,True,3128
21219,False,True,True,3128
21220,False,True,True,3128
21221,False,True,True,3128
21222,True,True,True,3128
21223,False,True,True,3127
21224,False,True,True,3127
21225,False,True,True,3127
21226,False,True,True,3127
21227,False,True,True,3127
21228,False,True,True,3127
21229,False,True,True,3127
21230,True,True,True,3127
21231,False,True,True,3126
21232,False,False,True,3125
21233,False,False,True,3125
21234,False,False,True,3125
21235,False,False,True,3125
21236,False,False,True,3125
21237,True,False,True,3125
21238,True,False,True,3125
21239,True,False,True,3125
21240,True,True,True,3125
21241,True,False,True,3124
21242,True,False,True,3124
21243,True,False,True,3124
21244,True,False,True,3124
21245,True,False,True,3124
21246,True,True,True,3124
21247,True,False,True,3123
21248,True,False,False,3122
21249,True,False,False,3122
21250,True,False,True,3122
21251,True,True,False,3121
21252,True,False,False,3120
